"","Yield0","Year","ID1","SeasPr","I.SeasPr.2.","CVPrec","Spell","Spell4","AvgTempK","CVTempK","Yield0lag"
"33-1995",2.16,"15","23",-1.04204384392592,1.0858553726639,0.525657592528377,0.23313726910786,1.3850481672775,-0.500411096948397,-1.38311205439927,NA
"33-2000",0.46,"20","23",-1.45016552388982,2.10298004667864,0.823908529266165,0.712123468168209,0.971112244873898,-0.43098969585113,-1.27481744302703,NA
"33-2001",2.16,"21","23",-0.691518556891985,0.478197914525973,-0.0708442809471965,-0.225023443036822,0.895851168073243,-0.52817965738731,-1.43725936008539,0.46
"33-2002",1.41,"22","23",-0.530389997529612,0.281313549479462,0.22740665579059,0.24007909807975,0.331393092068336,-0.514295377167853,-1.22067013734091,2.16
"33-2003",1.45,"23","23",-0.112374458657493,0.0126280189585645,0.0484560937479184,0.594112375646095,-0.233064983936572,-0.472642536509499,-0.516755163421361,1.41
"33-2004",1.33,"24","23",-0.731093992524848,0.534498425905923,0.346707030485706,0.448333967236423,0.444284707269317,-0.430989695851145,-0.6250497747936,1.45
"33-2005",3.98,"25","23",-0.467846675145534,0.218880511444731,-0.130494468294754,-0.252790758924377,0.67006793767128,-0.375452574973319,-0.733344386165839,1.33
"33-2006",2.25,"26","23",-1.00776868985103,1.01559773224406,0.585307779875935,0.330322874714308,0.67006793767128,-0.361568294753863,-1.43725936008539,3.98
"33-2007",2.7,"27","23",-0.177391245768625,0.0314676540753448,-0.070844280947197,0.115126176585746,-0.0825428303352627,-0.417105415631673,-1.49140666577151,2.25
"33-2008",2.25,"28","23",-1.32119200597915,1.74554831666321,0.585307779875935,-0.384685509390271,1.3850481672775,-0.472642536509499,-1.59970127714375,2.7
"33-2009",1.21,"29","23",-0.67879788115285,0.460766563457599,0.22740665579059,1.10780771956589,0.180870938467027,-0.333799734314965,-0.516755163421362,2.25
"33-2010",2.36,"30","23",0.10847060625804,0.0117658724219867,-0.249794842989869,-0.537405746771832,0.218501476867355,-0.319915454095509,-1.70799588851599,1.21
"33-2011",1.76,"31","23",-1.16819054500567,1.36466914944064,0.823908529266164,0.906494679381105,0.67006793767128,-0.292146893656596,-1.16652283165479,2.36
"33-2012",1.86,"32","23",0.443095048618054,0.196333222109836,-0.607695967075213,0.982854798071885,-1.02330629034344,-0.458758256290043,-0.516755163421362,1.76
"33-2013",1.97,"33","23",0.106350493634851,0.0113104274963764,-0.369095217684984,1.2952371018069,-0.948045213542788,-0.430989695851145,-0.733344386165839,1.86
"33-2014",1,"34","23",-0.952999113751975,0.908207310812051,0.644957967223493,0.115126176585746,1.12163439847521,-0.375452574973319,-1.11237552596867,1.97
"34-1992",2.7,"12","24",0.349456741093869,0.122120013895947,-0.846296716465443,-0.766486102844173,-0.0449122919349357,-1.52784783318794,1.97402089814013,NA
"34-1995",2.7,"15","24",0.534259891415187,0.285433631574967,-0.726996341770328,-0.0584195477114824,-0.458848214338534,-1.50007927274905,-0.191871329304645,NA
"34-1997",1.5,"17","24",0.575955439671239,0.331724668486891,-0.726996341770328,0.0248823999511867,-0.270695522336898,-1.44454215187124,1.21595861853446,NA
"34-1998",2.52,"18","24",0.496804568405512,0.246814779188587,-0.726996341770328,-0.00288491593636963,-0.458848214338534,-1.44454215187124,0.999369395789981,1.5
"34-1999",1.81,"19","24",0.66924039509156,0.447882706422308,-0.965597091160558,-0.919206340225733,0.256132015267681,-1.55561639362686,-0.191871329304645,2.52
"34-2000",1.62,"20","24",-0.0265098974183333,0.000702774661130555,-0.726996341770328,-0.724835129012838,1.19689547527586,-1.41677359143232,0.349601727556549,1.81
"34-2001",1.58,"21","24",0.573481974944185,0.328881575585883,-0.846296716465443,-1.09969389349485,0.369023630468663,-1.66669063538248,-0.841638997538078,1.62
"34-2002",1.8,"22","24",0.457582484876514,0.209381730465765,-0.726996341770328,-0.377743680418382,0.218501476867354,-1.52784783318794,-0.0835767179324065,1.58
"34-2003",1.86,"23","24",0.685847943973208,0.470387402252277,-0.846296716465443,0.0943006896700779,-0.38358713753788,-1.47231071231013,1.43254784127894,1.8
"34-2004",1.82,"24","24",0.253698320946494,0.0643628380510703,-0.607695967075213,-0.0445358897677044,-0.0825428303352627,-1.47231071231013,0.457896338928787,1.86
"34-2005",2.25,"25","24",0.436028006540758,0.190120422487907,-0.607695967075213,-0.308325390699491,0.557176322470299,-1.44454215187124,1.43254784127894,1.82
"34-2006",2.98,"26","24",0.732137069579504,0.536024688652463,-0.965597091160558,-0.697067813125281,-0.195434445536244,-1.44454215187124,-0.841638997538078,2.25
"34-2007",2.7,"27","24",0.290446939748439,0.0843594248092332,-0.846296716465443,0.288671900882974,0.218501476867354,-1.52784783318794,0.457896338928787,2.98
"34-2008",2.32,"28","24",0.0794957337411223,0.00631957168303941,-0.965597091160558,-1.15522852526996,-0.157803907135917,-1.55561639362686,-0.191871329304645,2.7
"34-2009",2.16,"29","24",-0.180571414703409,0.0326060358079905,-0.726996341770328,0.191486295276525,0.105609861666373,-1.3056993496767,0.349601727556549,2.32
"34-2010",2.65,"30","24",0.911639938342849,0.831087377181753,-0.965597091160558,-0.669300497237725,0.218501476867354,-1.41677359143232,-0.191871329304645,2.16
"34-2011",2.65,"31","24",0.409526598750894,0.167712035084476,-0.965597091160558,-0.613765865462612,-0.270695522336898,-1.36123647055451,0.133012504812071,2.65
"34-2012",2.24,"32","24",1.17276714309897,1.37538277193253,-1.20419784055079,-0.47492928602483,-0.910414675142461,-1.47231071231013,1.10766400716222,2.65
"34-2013",2.36,"33","24",0.977363429661711,0.955239273640102,-1.08489746585567,-0.377743680418382,-0.233064983936571,-1.50007927274905,0.674485561673265,2.24
"34-2014",1.72,"34","24",0.267832405101088,0.0717341972222334,-0.369095217684984,-0.183372469205487,0.67006793767128,-1.38900503099341,-0.0835767179324065,2.36
"36-1982",2.79,"2","25",-1.00988880247422,1.01987539336281,-0.130494468294754,-0.849788050506842,1.9495062432824,-0.111651250803708,0.078865199125952,NA
"36-1983",0.83,"3","25",-0.334986284092349,0.11221581053,-0.0111940935996388,-0.509638430884275,1.57320085927913,-0.0561141299258978,-0.570902469107481,2.79
"36-1984",1.35,"4","25",-1.15228970033175,1.32777155349064,0.46600740518082,0.427508480320756,0.218501476867355,-0.0838826903647951,-0.570902469107481,0.83
"36-1985",1.82,"5","25",-0.440991915251805,0.194473869317455,0.0484560937479184,-0.204197956121154,0.632437399270953,-0.250494052998242,-0.516755163421362,1.35
"36-1986",1.8,"6","25",-0.230040709244488,0.0529187279097071,0.108106281095476,-0.134779666402263,0.820590091272589,-0.194956932120432,0.24130711618431,1.82
"36-1987",0.92,"7","25",-0.137109105928032,0.0187989069283844,0.167756468443033,-0.00982674490825884,0.820590091272589,0.0410758316102822,0.566190950301026,1.8
"36-1988",1.8,"8","25",-0.692578613203579,0.479665135466993,0.108106281095476,-0.0167685738801481,0.820590091272589,0.0410758316102822,-0.137724023618526,0.92
"36-1989",2.21,"9","25",-0.473500308807371,0.224202542440676,-0.0111940935996388,0.142893492473302,0.406654168868991,-0.222725492559345,-0.246018634990765,1.8
"36-1990",1.8,"10","25",0.139212239294282,0.0193800475693285,-0.548045779727656,-0.329150877615158,0.143240400066699,-0.250494052998242,-1.11237552596867,2.21
"36-1992",2.43,"12","25",-0.502828533428154,0.252836534029508,0.46600740518082,0.295613729854862,1.00874278327422,-0.0699984101453386,-0.0835767179324065,NA
"36-1993",1.35,"13","25",-1.18939167123756,1.41465254760928,0.46600740518082,-0.280558074811934,1.64846193607979,-0.0977669705842516,-0.949933608910317,2.43
"36-1997",0.04,"17","25",-0.796817483843711,0.634918102559022,0.346707030485706,0.448333967236423,0.369023630468663,-0.0561141299258978,0.512043644614907,NA
"36-1998",0.41,"18","25",0.177374266511686,0.0314616304205588,0.227406655790591,-0.183372469205487,0.557176322470299,-0.0838826903647951,-0.841638997538078,0.04
"36-1999",0.31,"19","25",-1.0332100413293,1.06752298950369,0.46600740518082,-0.377743680418382,1.49793978247848,-0.111651250803708,-0.570902469107481,0.41
"36-2000",2.05,"20","25",-0.990101084657785,0.980300157840522,0.883558716613722,0.316439216770529,1.04637332167455,-0.111651250803692,-0.733344386165839,0.31
"36-2001",0.72,"21","25",-0.51130898392091,0.261436877038234,0.70460815457105,-0.127837837430374,0.93348170647357,-0.0977669705842516,-1.38311205439927,2.05
"36-2002",1.49,"22","25",-0.678444529048985,0.4602869789965,1.12215946600395,0.184544466304637,0.557176322470299,-0.0699984101453386,-0.895786303224197,0.72
"36-2003",1.54,"23","25",-0.389402508087536,0.151634313304864,0.346707030485706,0.753774441999544,0.0679793232660454,-0.0283455694869847,-0.137724023618526,1.49
"36-2004",1.34,"24","25",-0.886215566121518,0.785378029636083,0.287056843138148,0.0248823999511867,0.782959552872262,0.0271915513908257,-0.733344386165839,1.54
"36-2005",1.3,"25","25",-0.741341203536929,0.549586780061583,0.883558716613723,0.0873588606981887,0.67006793767128,0.0688443920491953,-0.354313246363003,1.34
"36-2006",0.73,"26","25",-0.7275604714862,0.529344239669222,-0.0111940935996388,-0.169488811261708,0.971112244873897,0.0271915513908257,-0.787491691851958,1.3
"36-2007",1.86,"27","25",-0.233220878179272,0.0543919780187107,0.167756468443033,-0.134779666402263,0.218501476867354,-0.0699984101453386,-0.787491691851959,0.73
"36-2008",1.35,"28","25",-0.781269991273657,0.61038279926474,-0.0111940935996388,-0.704009642097171,1.57320085927913,-0.111651250803692,-0.841638997538078,1.86
"36-2009",0.83,"29","25",-1.35900068109269,1.8468828512104,1.12215946600395,0.212311782192193,1.3850481672775,0.110497232707549,-0.516755163421362,1.35
"36-2010",1.19,"30","25",-0.256895469138217,0.0659952820637446,0.108106281095476,-0.412452825277828,0.971112244873897,0.0133072711713691,-1.11237552596867,0.83
"36-2011",1.54,"31","25",-1.21553972692356,1.4775368277294,0.644957967223493,0.108184347613856,0.782959552872262,0.0549601118297387,-1.05822822028256,1.19
"36-2012",1.07,"32","25",-0.0586649388700353,0.00344157505262498,0.0484560937479184,0.753774441999545,0.0303487848657191,-0.000577009048071635,-0.0294294122462869,1.54
"36-2013",1.85,"33","25",-0.00742888380963139,5.51883146570033e-05,0.406357217833263,0.205369953220304,0.93348170647357,-0.0144612892675282,0.0247178934398328,1.07
"36-2014",2.4,"34","25",-0.863247679370303,0.745196555938214,0.764258341918607,-0.141721495374152,1.23452601367619,-0.0283455694869847,-0.6250497747936,1.85
"38-1981",3.15,"1","26",1.41410663003867,1.99969756111932,-1.56209896463613,-1.41901802620175,-2.18985298075358,-1.58338495406577,0.566190950301026,NA
"38-1982",2.61,"2","26",0.767825632069854,0.58955620126347,-1.08489746585567,-0.974740972000846,-0.458848214338534,-1.44454215187124,1.10766400716222,3.15
"38-1983",3.7,"3","26",0.490444230535945,0.240535543265995,-0.846296716465443,-0.822020734619286,-0.12017336873559,-1.36123647055451,1.3242532299067,2.61
"38-1984",2.52,"4","26",-0.468200027249398,0.219211265516337,-0.726996341770328,0.510810427983425,0.218501476867354,-1.41677359143232,0.999369395789981,3.7
"38-1985",2.7,"5","26",1.08054224399025,1.16757154104748,-0.965597091160558,-0.585998549575055,-0.64700090634017,-1.61115351450467,0.566190950301026,2.52
"38-1986",3.15,"6","26",0.511998708871701,0.262142677886289,-1.08489746585567,-0.572114891631277,-0.12017336873559,-1.52784783318794,1.21595861853446,2.7
"38-1987",3.33,"7","26",0.438854823371677,0.192593555996585,-0.965597091160558,-0.461045628081051,-1.21145898234508,-1.36123647055451,1.43254784127894,3.15
"38-1988",3.6,"8","26",1.18018753728014,1.39284262315135,-1.08489746585567,-0.141721495374152,-1.32435059754606,-1.47231071231013,0.999369395789981,3.33
"38-1989",3.6,"9","26",0.47772355479681,0.228219794807701,-0.965597091160558,-0.960857314057068,-0.157803907135917,-1.63892207494358,0.133012504812071,3.6
"38-1990",2.7,"10","26",0.509171892040782,0.25925601564439,-0.965597091160558,-0.86367170845062,-0.534109291139189,-1.61115351450467,-0.408460552049123,3.6
"38-1991",3.28,"11","26",0.640972226782372,0.410845395506353,-0.726996341770328,-0.960857314057068,0.0303487848657184,-1.50007927274905,0.566190950301026,2.7
"38-1992",3.6,"12","26",0.529666314064944,0.280546404255143,-0.726996341770328,-0.2389071009806,-0.609370367939843,-1.47231071231013,1.97402089814013,3.28
"38-1993",1.98,"13","26",0.04875410070488,0.00237696233554158,-0.726996341770328,-0.225023443036822,0.180870938467027,-1.50007927274905,-0.191871329304645,3.6
"38-1994",3.6,"14","26",1.44555496728264,2.08962916343551,-0.965597091160558,-1.29406510470775,-0.38358713753788,-1.50007927274905,0.349601727556549,1.98
"38-1995",3.15,"15","26",0.295040517098682,0.0870489067298577,-0.607695967075213,-0.516580259856164,0.0679793232660454,-1.41677359143232,-0.191871329304645,3.6
"38-1996",3.24,"16","26",0.736023942722017,0.541731244260063,-0.846296716465443,-0.655416839293947,-0.157803907135917,-1.47231071231013,0.349601727556549,3.15
"38-1997",2.61,"17","26",0.868177629567472,0.753732396481394,-0.726996341770328,-0.280558074811934,-0.12017336873559,-1.38900503099341,1.21595861853446,3.24
"38-1998",3.42,"18","26",0.537086708246106,0.288462132174637,-0.846296716465443,-0.585998549575055,-0.0449122919349357,-1.36123647055451,0.999369395789981,2.61
"38-1999",3.05,"19","26",0.385498655688084,0.14860921353732,-0.965597091160558,-0.877555366394399,-0.12017336873559,-1.50007927274905,-0.191871329304645,3.42
"38-2000",2.64,"20","26",0.142039056125201,0.020175093464938,-0.846296716465443,-0.405510996305938,0.444284707269317,-1.36123647055451,0.349601727556549,3.05
"38-2001",2.92,"21","26",0.757225068953908,0.573389805052251,-0.965597091160558,-1.37736705237042,0.105609861666373,-1.58338495406577,-0.841638997538078,2.64
"38-2002",2.4,"22","26",0.479843667419999,0.230249945163075,-0.369095217684984,0.0248823999511867,-0.270695522336898,-1.47231071231013,-0.0835767179324065,2.92
"38-2003",2.48,"23","26",1.30880770308694,1.71297760365972,-0.965597091160558,0.0526497158387431,-0.458848214338534,-1.41677359143232,1.43254784127894,2.4
"38-2004",2.73,"24","26",0.692208281842775,0.479152305451727,-0.488395592380098,0.649647007421207,-1.2490895207454,-1.41677359143232,0.457896338928787,2.48
"38-2005",2.97,"25","26",0.92047374093947,0.847271907759103,-0.726996341770328,-1.04415926171974,-0.157803907135917,-1.38900503099341,1.43254784127894,2.73
"38-2006",3.52,"26","26",0.805987659287258,0.649616106923353,-0.726996341770328,-0.724835129012838,0.0679793232660454,-1.38900503099341,-0.841638997538078,2.97
"38-2007",3.52,"27","26",0.89644579787666,0.803615068530721,-0.726996341770328,-0.294441732755713,-0.421217675938207,-1.47231071231013,0.457896338928787,3.52
"38-2008",3.22,"28","26",0.260765363023791,0.0679985745529296,-0.726996341770328,-1.12746120938241,0.1432404000667,-1.47231071231013,-0.191871329304645,3.52
"38-2009",2.12,"29","26",-0.288697158486054,0.0833460493179216,-0.369095217684984,0.358090190601865,0.820590091272589,-1.22239366835998,0.349601727556549,3.22
"38-2010",2.6,"30","26",1.47346978348796,2.17111320285207,-1.08489746585567,-1.08581023555107,-0.797523059941479,-1.36123647055451,-0.191871329304645,2.12
"38-2011",2.44,"31","26",0.86146393959404,0.742120119220883,-0.965597091160558,-0.349976364530826,-0.571739829539516,-1.27793078923779,0.24130711618431,2.6
"38-2012",3.05,"32","26",1.71763608725858,2.95027372825295,-1.20419784055079,0.649647007421207,-1.73828651994966,-1.41677359143232,0.999369395789981,2.44
"38-2013",2.52,"33","26",1.67806065162571,2.81588755053451,-1.20419784055079,-0.613765865462612,-1.17382844394475,-1.44454215187124,0.674485561673265,3.05
"38-2014",2.18,"34","26",0.588322763306509,0.346123673824607,-0.488395592380098,-0.419394654249717,0.519545784069972,-1.3056993496767,-0.0835767179324065,2.52
"40-1982",2.52,"2","27",-0.985860859411407,0.971921634119397,-0.309445030337426,-0.502696601912386,0.858220629672916,-0.875286662873629,-0.516755163421361,NA
"40-1983",2.76,"3","27",-0.46325309779529,0.214603432616933,0.346707030485706,-0.412452825277828,0.519545784069971,-0.847518102434731,-0.787491691851958,2.52
"40-1984",0.5,"4","27",-1.41836383454199,2.01175596713664,0.823908529266165,-0.00982674490825835,0.820590091272589,-0.833633822215275,-1.11237552596868,2.76
"40-1985",2.7,"5","27",-0.618374671391961,0.382387234219115,-0.309445030337426,-0.599882207518834,0.820590091272589,-1.02801374528763,-0.787491691851958,0.5
"40-1986",2.7,"6","27",-0.886215566121518,0.785378029636083,-0.0708442809471965,0.0457078868668544,0.632437399270953,-0.930823783751455,-0.570902469107481,2.7
"40-1987",1.53,"7","27",-1.00635528143557,1.01275095247326,0.46600740518082,-0.495754772940497,1.12163439847521,-0.722559580459654,-0.137724023618526,2.7
"40-1988",2.25,"8","27",-0.7144864436432,0.510490878149908,-0.070844280947197,-0.495754772940497,0.93348170647357,-0.722559580459654,-0.246018634990765,1.53
"40-1989",1.8,"9","27",-0.817665257971737,0.668576474093987,0.108106281095476,0.0665333737825216,0.707698476071608,-1.04189802550708,-1.05822822028256,2.25
"40-1990",1.9,"10","27",-0.143822795901464,0.0206849966209143,-0.0708442809471965,-0.252790758924378,0.444284707269317,-1.01412946506818,-1.38311205439927,1.8
"40-1991",1.62,"11","27",-0.804591230128738,0.647367047600075,0.644957967223493,-0.405510996305938,1.00874278327422,-0.903055223312542,-1.11237552596868,1.9
"40-1992",1.35,"12","27",-1.09610671581724,1.20144993245966,0.764258341918607,0.0804170317263,1.27215655207652,-0.833633822215275,-0.300165940676884,1.62
"40-1993",1.17,"13","27",-1.0381569707834,1.07776989598618,0.346707030485706,-0.724835129012838,1.61083139767946,-0.916939503532014,-1.27481744302703,1.35
"40-1995",1.8,"15","27",-0.639929149727717,0.409509316671238,0.823908529266164,0.406682993405088,1.04637332167455,-0.889170943093101,-1.32896474871315,NA
"40-1997",1.53,"17","27",-0.631095347131095,0.398281337170518,-0.190144655642311,0.0248823999511867,0.707698476071607,-0.861402382654188,0.133012504812071,NA
"40-1998",1.9,"18","27",0.284793306086601,0.0811072271917364,-0.130494468294754,-0.558231233687499,0.895851168073243,-0.819749541995834,-1.27481744302703,1.53
"40-1999",1.17,"19","27",-0.996461422527352,0.992935366585234,-0.0111940935996388,-0.599882207518834,1.42267870567782,-0.861402382654188,-1.11237552596867,1.9
"40-2000",1.26,"20","27",-1.42437082030769,2.028832233744,0.46600740518082,0.559403230786649,1.23452601367619,-0.833633822215275,-1.11237552596868,1.17
"40-2001",2.04,"21","27",-0.639929149727716,0.409509316671238,0.227406655790591,-0.245848929952489,1.19689547527586,-0.903055223312542,-1.54555397145763,1.26
"40-2002",1.12,"22","27",-0.475267069326695,0.225878787186386,0.644957967223493,0.274788242939195,0.40665416886899,-0.889170943093101,-1.05822822028256,2.04
"40-2003",1.15,"23","27",-0.197532315688922,0.0390190157414279,0.108106281095476,0.385857506489421,0.0679793232660454,-0.847518102434731,-0.6250497747936,1.12
"40-2004",1.42,"24","27",-0.758655456626307,0.57555810186887,0.0484560937479184,0.177602637332747,0.632437399270953,-0.819749541995834,-0.67919708047972,1.15
"40-2005",1.66,"25","27",-0.586572982044124,0.344067863264136,0.227406655790591,-0.218081614064932,0.93348170647357,-0.764212421118008,-0.733344386165839,1.42
"40-2006",1.33,"26","27",-1.06748519540419,1.13952464240712,0.346707030485706,-0.113954179486596,0.895851168073243,-0.736443860679095,-1.43725936008539,1.66
"40-2007",1.8,"27","27",-0.298237665290405,0.0889457049978715,0.0484560937479184,-0.0445358897677039,0.105609861666373,-0.791980981556921,-1.43725936008539,1.33
"40-2008",1.51,"28","27",-1.26571572567237,1.60203629821433,-0.0111940935996393,-0.426336483221606,0.820590091272589,-0.861402382654188,-1.54555397145763,1.8
"40-2009",0.83,"29","27",-0.877028411421032,0.769178834439699,0.883558716613722,0.94120382424055,0.444284707269317,-0.694791020020741,-0.570902469107481,1.51
"40-2010",2.54,"30","27",-0.0911733324256015,0.00831257654558923,-0.369095217684984,-0.884497195366288,0.557176322470299,-0.708675300240197,-1.59970127714375,0.83
"40-2011",1.91,"31","27",-1.23815426157091,1.53302597544621,0.883558716613722,0.330322874714308,1.12163439847521,-0.6809067398013,-1.16652283165479,2.54
"40-2012",3.37,"32","27",0.0381535375889344,0.00145569243055023,-0.249794842989869,0.767658099943323,-0.534109291139189,-0.833633822215275,-0.570902469107481,1.91
"40-2013",0.89,"33","27",-0.363254452401537,0.131953797189541,-0.0111940935996393,-0.0723032056552608,0.67006793767128,-0.819749541995834,-0.570902469107481,3.37
"40-2014",1.06,"34","27",-0.817665257971737,0.668576474093987,0.764258341918607,0.0248823999511867,1.23452601367619,-0.77809670133748,-1.11237552596867,0.89
"41-1981",2.52,"1","28",0.830368954453933,0.689512600520917,-0.965597091160558,-0.655416839293947,-0.308326060737226,-0.52817965738731,0.0247178934398323,NA
"41-1982",2.7,"2","28",0.316594995434438,0.100232391134132,-0.488395592380098,0.274788242939195,0.444284707269317,-0.389336855192776,0.782780173045504,2.52
"41-1983",2.81,"3","28",0.397865979323354,0.158297337502931,-0.488395592380098,-0.197256127149265,0.293762553668009,-0.278262613437139,1.43254784127894,2.7
"41-1984",0.62,"4","28",-1.02578964714813,1.0522444001963,0.346707030485706,0.399741164433199,1.00874278327422,-0.333799734314965,0.999369395789981,2.81
"41-1985",2.7,"5","28",0.824715320792095,0.680155360349208,-0.488395592380098,0.413624822376977,-0.985675751943115,-0.52817965738731,0.674485561673265,0.62
"41-1986",2.7,"6","28",-0.00071519383619928,5.11502223337442e-07,-0.488395592380098,-0.697067813125281,1.00874278327422,-0.472642536509499,0.674485561673265,2.7
"41-1987",1.57,"7","28",0.0932764657918514,0.00870049907061843,-0.607695967075213,-0.266674416868156,-0.797523059941479,-0.306031173876052,0.999369395789981,2.7
"41-1988",2.7,"8","28",0.547333919258186,0.299574419170527,-0.965597091160558,-0.169488811261708,-0.722261983140825,-0.417105415631673,1.3242532299067,1.57
"41-1989",3.15,"9","28",0.432494485502109,0.187051479989734,-0.369095217684984,-0.197256127149265,1.3850481672775,-0.555948217826207,-0.0835767179324065,2.7
"41-1990",1.8,"10","28",0.0469873401855557,0.00220781013771314,0.108106281095476,-0.141721495374152,0.971112244873897,-0.500411096948397,-0.6250497747936,3.15
"41-1991",2.25,"11","28",0.315181587018978,0.0993394327958018,-0.130494468294754,-0.280558074811934,0.481915245669645,-0.417105415631673,0.566190950301026,1.8
"41-1992",3.6,"12","28",0.0551144385744472,0.00303760133937651,-0.0111940935996393,0.260904584995417,0.40665416886899,-0.361568294753863,1.86572628676789,2.25
"41-1993",1.53,"13","28",-0.410250282215563,0.168305294057949,-0.249794842989869,1.26052795694745,-0.421217675938207,-0.444873976070586,-0.0835767179324065,3.6
"41-1994",2.36,"14","28",0.796093800379042,0.633765339001946,-0.369095217684984,-0.336092706587047,0.331393092068336,-0.417105415631673,0.566190950301026,1.53
"41-1995",2.16,"15","28",-0.0833995861405746,0.00695549096841912,-0.0111940935996393,0.719065297140099,0.519545784069972,-0.361568294753863,-0.191871329304645,2.36
"41-1996",2.16,"16","28",0.571361862320996,0.326454377714917,-0.488395592380098,-0.266674416868156,0.67006793767128,-0.444873976070586,0.674485561673265,2.16
"41-1997",1.26,"17","28",0.616237579511832,0.379748754402602,-0.369095217684984,2.53782448777505,-0.571739829539516,-0.361568294753863,0.891074784417743,2.16
"41-1998",2.48,"18","28",0.197161984328118,0.038872848064201,-0.369095217684984,0.108184347613856,0.745329014471935,-0.278262613437139,1.10766400716222,1.26
"41-1999",2.64,"19","28",0.055821142782177,0.0031159999815082,-0.369095217684984,-0.113954179486596,0.93348170647357,-0.444873976070586,-0.0835767179324065,2.48
"41-2000",2.17,"20","28",-0.354774001908781,0.125864592430372,0.227406655790591,1.24664429900367,0.782959552872262,-0.306031173876052,0.457896338928787,2.64
"41-2001",3.19,"21","28",0.375604796779868,0.141078963364046,-0.369095217684984,-0.405510996305938,1.12163439847521,-0.500411096948397,-0.516755163421362,2.17
"41-2002",2.12,"22","28",0.181967843861929,0.0331122961997595,0.108106281095476,0.663530665364986,0.369023630468663,-0.444873976070586,-0.191871329304645,3.19
"41-2003",2.19,"23","28",1.3565102371087,1.84012002338069,-0.607695967075213,-0.0167685738801481,0.519545784069972,-0.389336855192776,0.999369395789981,2.12
"41-2004",1.94,"24","28",0.297867333929601,0.0887249486223282,-0.0111940935996393,2.02412914385525,-0.64700090634017,-0.361568294753863,0.566190950301026,2.19
"41-2005",3.01,"25","28",0.485850653185702,0.236050857200973,-0.249794842989869,0.46915945415209,0.369023630468663,-0.333799734314965,1.43254784127894,1.94
"41-2006",3.11,"26","28",0.387972120415138,0.150522366219418,-0.369095217684984,-0.613765865462612,1.27215655207652,-0.306031173876052,-0.733344386165839,3.01
"41-2007",3.45,"27","28",1.09326291972938,1.19522381165521,-0.488395592380098,0.108184347613856,-0.0825428303352627,-0.389336855192776,0.566190950301026,3.11
"41-2008",2.77,"28","28",-0.0031886585632534,1.01675434330093e-05,-0.249794842989869,-0.544347575743721,1.04637332167455,-0.417105415631673,-0.408460552049123,3.45
"41-2009",1.6,"29","28",-0.280216707993297,0.0785214034386008,0.94320890396128,0.55246140181476,1.23452601367619,-0.167188371681519,0.24130711618431,2.77
"41-2010",2.93,"30","28",1.09891655339122,1.20761759131724,-0.607695967075213,-0.488812943968608,-0.345956599137553,-0.278262613437139,0.0247178934398323,1.6
"41-2011",0.55,"31","28",0.586909354891049,0.344462590858628,-0.369095217684984,1.28829527283501,0.481915245669645,-0.222725492559329,0.457896338928787,2.93
"41-2012",3.02,"32","28",1.41764015107732,2.00970359794652,-0.965597091160558,0.538577743870981,-0.872784136742134,-0.333799734314965,0.566190950301026,0.55
"41-2013",3.27,"33","28",1.19467497353859,1.42724829239944,-0.965597091160558,0.663530665364986,-0.797523059941479,-0.361568294753863,0.566190950301026,3.02
"41-2014",3.87,"34","28",-0.192232034130949,0.0369531549461224,0.346707030485706,0.594112375646095,1.57320085927913,-0.250494052998242,-0.0835767179324065,3.27
"42-1981",2.7,"1","29",0.488324117912756,0.238460444135271,-0.965597091160558,-0.766486102844173,-1.21145898234508,-1.99991336064937,0.999369395789981,NA
"42-1982",1.45,"2","29",-0.353713945597186,0.125113555309929,-0.130494468294754,-0.2389071009806,1.46030924407815,-1.86107055845484,1.43254784127894,2.7
"42-1983",3.56,"3","29",-0.475973773534425,0.2265510330926,-0.130494468294754,0.0943006896700779,-0.195434445536244,-1.7222277562603,1.75743167539565,1.45
"42-1985",2.7,"5","29",-0.0169693906139826,0.000287960217809919,-0.130494468294754,0.399741164433199,-0.0825428303352627,-1.99991336064937,1.21595861853446,NA
"42-1986",2.7,"6","29",-0.350180424558538,0.122626329743998,-0.130494468294754,0.302555558826751,0.0679793232660454,-1.94437623977155,2.08231550951237,2.7
"42-1987",1.62,"7","29",-0.571378841577935,0.326473780602943,-0.0111940935996393,-0.197256127149265,0.481915245669645,-1.7222277562603,2.62378856637356,2.7
"42-1988",2.7,"8","29",0.181261139654199,0.0328556007487392,-0.249794842989869,-0.211139785093043,-0.0825428303352627,-1.86107055845484,1.75743167539565,1.62
"42-1989",2.52,"9","29",-0.316965326795242,0.100467018390414,-0.130494468294754,0.385857506489421,0.481915245669645,-2.05545048152718,0.891074784417743,2.7
"42-1990",2.25,"10","29",-0.119794852838655,0.0143508067666349,-0.369095217684984,-0.266674416868156,0.1432404000667,-1.99991336064937,0.349601727556549,2.52
"42-1992",2.61,"12","29",-0.455125999406399,0.207139675335674,0.108106281095476,0.122068005557634,0.67006793767128,-1.86107055845484,2.84037778911804,NA
"42-1994",2.25,"14","29",-0.273503018019865,0.0748039008659747,-0.130494468294754,-0.127837837430374,0.67006793767128,-1.86107055845484,1.21595861853446,NA
