"","Year","ID1","code","ASAL","AvgTemp_MarMay","SDTemp_MarMay","Cum_DD_MarMay","HeatWDays_MarMay","MaxTemp_MarMay","AvgTemp_MarAug","SDTemp_MarAug","Cum_DD_MarAug","HeatWDays_MarAug","MaxTemp_MarAug","AvgTemp_OctDec","SDTemp_OctDec","Cum_DD_OctDec","HeatWDays_OctDec","MaxTemp_OctDec","SeasRain_MarMay","Prec2Months_MarMay","PrecStDev_MarMay","PrecCoefVar_MarMay","DrySpell_MarMay","DrSpell10_MarMay","DrSpell20_MarMay","MaxRain_MarMay","SeasRain_MarAug","Prec2Months_MarAug","PrecStDev_MarAug","PrecCoefVar_MarAug","DrySpell_MarAug","DrSpell10_MarAug","DrSpell20_MarAug","MaxRain_MarAug","SeasRain_OctDec","Prec2Months_OctDec","PrecStDev_OctDec","PrecCoefVar_OctDec","DrySpell_OctDec","DrSpell10_OctDec","DrSpell20_OctDec","MaxRain_OctDec","DrySpell4_MAM","DrySpell4_MAMJJA","DrySpell4_OND","HeatWDays_Mar","HeatWDays_Apr","HeatWDays_May","HeatWDays_Jun","HeatWDays_Jul","HeatWDays_Aug","HeatWDays_Sep","HeatWDays_Oct","HeatWDays_Nov","HeatWDays_Dec","DrySpell10_Mar","DrySpell4_Mar","DrySpell10_Apr","DrySpell4_Apr","DrySpell10_May","DrySpell4_May","DrySpell10_Jun","DrySpell4_Jun","DrySpell10_Jul","DrySpell4_Jul","DrySpell10_Aug","DrySpell4_Aug","DrySpell10_Sep","DrySpell4_Sep","DrySpell10_Oct","DrySpell4_Oct","DrySpell10_Nov","DrySpell4_Nov","DrySpell10_Dec","DrySpell4_Dec","name","Admin1","county","Admin2","Area","Yield","MT","west1","AvgTemp_OctDec_L1","SDTemp_OctDec_L1","Cum_DD_OctDec_L1","HeatWDays_OctDec_L1","MaxTemp_OctDec_L1","SeasRain_OctDec_L1","Prec2Months_OctDec_L1","PrecStDev_OctDec_L1","PrecCoefVar_OctDec_L1","DrySpell_OctDec_L1","DrSpell10_OctDec_L1","DrSpell20_OctDec_L1","MaxRain_OctDec_L1","DrySpell4_OND_L1","HeatWDays_Sep_L1","HeatWDays_Oct_L1","HeatWDays_Nov_L1","HeatWDays_Dec_L1","DrySpell10_Sep_L1","DrySpell4_Sep_L1","DrySpell10_Oct_L1","DrySpell4_Oct_L1","DrySpell10_Nov_L1","DrySpell4_Nov_L1","DrySpell10_Dec_L1","DrySpell4_Dec_L1","AvgTemp","SDTemp","DDays","HWDays","MaxT","SeasPr","Prec2m","SDPrec","CVPrec","Spell","Spell4","Spell10","Spell20","MaxP","Yield0"
"65-1988","1988","65",51359,1,0.267135254769456,0.678919096123643,0.446762083877523,-0.356143585116462,0.324560099843749,0.189771143022327,0.894766018919904,0.286472834557434,-0.355389600534878,0.298156499152399,0.0303043615343904,1.18941517894631,0.0597081009179004,-0.228528938942252,-0.0474123025322768,0.740520256975585,1.75119367503987,0.726196588725628,-0.271134234048322,-0.18129938095586,-0.416651367963704,-0.846474493503689,0.298641205286029,-0.134100960349345,1.75119367503987,0.446454177262375,0.0759263492255665,-0.0935293802925809,1.03412082888695,0.876975373730886,0.188673003957701,1.69693550025344,1.40239822999329,0.915760195753607,-0.849416005347136,0.404701714857683,-0.673758464925301,-0.111942882833239,0.321933411020459,0.212678293166561,0.248414170133385,-0.218082340396437,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,0.48378969804124,0.125943420659424,-0.856164728495438,-0.23731062129125,-0.7504626401807,0.952139706947596,0.779938733061771,0.0418493525732644,0.675510957617232,0.823955349281393,1.67131178947244,1.19054374028954,0.733250580476805,0.276845242662678,-0.928392741490773,1.02430422135623,-0.298005841343794,-1.1076506738495,-0.763787637292271,0.695601832199986,"Tharaka_Nithi",NA,NA,NA,NA,NA,NA,NA,0.475690641168767,1.19491758568835,0.494230116361953,-0.224960217884502,0.251236394089194,-0.372303779518094,-0.175907029203753,0.584254879330279,1.3915556030039,0.603208269037791,0.570514435735865,0.522250045652132,0.790699523068471,0.989336079404123,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,0.389500161229385,0.534683637918064,0.700900265216728,1.08679831089822,0.648281640389038,-0.866653334167517,0.429777008478959,-0.167907133311751,0.540206463430624,-0.348621233297272,0.441074627200272,0.314474882811249,0.640950972137861,0.829775735805819,0.525657592528378,-0.0584195477114824,0.707698476071607,0.0429795724624516,-0.210814203592014,0.37284165448124,NA
"65-1989","1989","65",51359,1,0.00619175399673827,-0.231740823548207,0.155876876283201,-0.356143585116462,0.0422397460308328,-0.0500204689242864,0.568105408838034,0.0259197402569301,-0.355389600534878,-0.0297737151052332,0.0303043615343904,-0.557294060370148,0.0483491936457452,-0.228528938942252,0.0250733682013298,-0.135653205857936,0.174217375706638,0.0769746365513034,-0.0404193580681392,-0.0518891331701257,0.713201669739344,-0.846474493503689,0.12109170257059,-0.674810306584032,0.174217375706638,-0.233442933972634,0.245204767171093,0.757764534309248,0.860229314385372,0.320007338111985,0.0106897797167931,2.0742299873461,2.02201512731248,2.90655925034798,0.202896940548506,-0.386655003672115,0.052828185390124,-0.943670525356684,3.23448098910759,0.212678293166561,-0.443096413443539,-0.00574734534765436,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,1.08430325973687,0.568585015965803,-0.856164728495438,-0.466913969079381,0.923893378710334,0.454638161247758,0.779938733061771,-0.719224919805635,1.94153748573389,1.23668071480165,0.836056432790897,0.192280553149565,0.733250580476805,-0.925522432659709,0.611380585859777,1.27237046511608,-1.05015398958752,-1.38128290476099,0.412890716455869,-0.55758321092258,"Tharaka_Nithi",NA,NA,NA,NA,NA,NA,NA,0.0343821380962106,1.19491758568835,0.0638978250705428,-0.224960217884502,-0.0391428549656429,1.68352550827036,1.39219393241072,0.925581910583535,-0.846760536745053,0.412085298384615,-0.676933765124118,-0.101328010955054,0.334155033013992,-0.214379472934528,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,0.269728944276401,-0.932738925046143,1.03577933932854,-0.300009050492579,-1.10121208159979,-0.756894271239558,0.688221693921705,0.0964389556096264,-0.541034096226753,0.183217039563054,-0.348621233297272,0.191003784719492,0.878778192683417,0.607417051245637,0.660177531104712,-0.488395592380098,-0.0861868635990392,0.0679793232660454,0.0429795724624518,-0.560154813561563,-0.0450775946572652,NA
"65-1990","1990","65",51359,1,0.00619175399673827,-0.687070783384132,0.136725427832893,-0.356143585116462,-0.2753706520087,-0.0200465174309593,-0.0852158113257054,0.0546924745968635,-0.355389600534878,-0.248393857943654,0.0891083583579476,1.18941517894631,0.121235515308739,-0.228528938942252,-0.0474123025322768,1.01418512354763,2.14786138148075,0.839104754321163,-0.501849110028505,-1.27409702892429,-1.45234998585816,-0.642454442981302,0.723216103083821,-0.00914434923779243,2.14786138148075,0.559770362468209,-0.0933520687199592,0.593555555858134,-0.357011287125685,0.542794552359545,0.614285061925088,1.70216661965854,1.49876429587922,1.93735444745335,-0.0309503807616364,-0.0789051686883044,0.260424371194531,-0.943670525356684,1.76697629680662,0.458387508688261,-0.0427481808463727,-0.218082340396437,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-1.05443416682426,-0.856164728495438,0.451499422073145,-0.959757142542079,1.20089047979751,0.779938733061771,-0.719224919805635,1.73053306438111,0.96153047112148,1.04487027196128,0.816195045112052,0.733250580476805,-0.524733207552247,1.05131582224565,0.776237977596374,-1.05015398958752,-1.1076506738495,0.648226387205497,-0.870879471703222,"Tharaka_Nithi",NA,NA,NA,NA,NA,NA,NA,0.0343821380962106,-0.55678197498274,0.0525484020035162,-0.224960217884502,0.033451957298066,2.05784343160704,2.00718483923973,2.92103224714103,0.213494476820241,-0.381810118174732,0.0507443520442056,-0.932765419764635,3.26962291121552,-0.00195908134535453,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,0.609873342275307,1.28632719003378,-1.05069103727456,-1.37471338066204,0.414085655117606,-0.555678328549672,0.0964389556096264,-1.10072454059926,0.168575537846826,-0.348621233297272,-0.0278082024511916,1.81162774688663,1.89059455430229,2.40703903952611,-0.190144655642311,-1.05110109069163,0.331393092068336,-0.831518086889169,-0.909495423531113,2.64203956096056,NA
"65-1991","1991","65",51359,1,0.238141532461375,-0.687070783384132,0.405207054221191,-0.356143585116462,0.25398001139052,0.129823240035674,0.894766018919904,0.207259010387001,-0.355389600534878,0.0430996658409069,0.147912355181505,0.31606055928808,0.192228685759705,-0.228528938942252,0.13380187430174,0.379906878824638,0.913425016019088,1.60123487209102,0.651725269872409,-0.670182539257525,0.336583990504995,-0.846474493503689,1.87342809893602,-0.347417391455347,0.913425016019088,1.20189541196794,1.00695764792596,0.234888576609647,0.512446285382212,0.765581766607105,1.76730681896401,0.651365509159571,0.309404166918654,0.968149644558722,0.085973279893435,-0.621131068421685,-0.36236418621869,-0.943670525356684,0.752451369220999,1.13408785137294,0.248414170133385,0.914370966530405,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,2.28533038312814,0.125943420659424,-0.856164728495438,0.451499422073145,-0.7504626401807,1.44964125264743,0.779938733061771,-0.871439774281415,0.675510957617232,0.136079740080956,-0.416826602231425,0.44184634993456,0.733250580476805,-0.925522432659709,0.611380585859777,0.900271099476301,-1.05015398958752,-0.423570096570787,-1.70513032029078,1.63549061454191,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.410115923986319,-0.908699082650995,-0.634507140004228,0,0.0932232718392179,1.19491758568835,0.125373866683602,-0.224960217884502,-0.0391428549656429,1.68871535816064,1.48784054002124,1.9495630043433,-0.0221177484164914,-0.0730730117349857,0.25865238552087,-0.932765419764635,1.79056968723737,-0.214379472934528,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.530496210273913,1.05061970436715,0.785231488623303,-1.05069103727456,-1.10121208159979,0.648281640389038,-0.866653334167517,0.235329810971847,-0.727597577684254,0.328809500449137,-0.348621233297272,0.378556916580077,1.20845570558932,1.02315686568055,2.23744083482501,0.287056843138148,-0.613765865462612,0.632437399270953,0.316260091009833,-1.02594229352096,1.4366361068338,0.72
"65-1992","1992","65",51359,1,0.354116421693695,0.678919096123643,0.538544497205421,-0.356143585116462,0.395140188296979,0.189771143022327,1.87474784916551,0.269244715847721,-0.355389600534878,0.115973046787048,0.206716352005063,0.31606055928808,-1.75045998298076,-0.228528938942252,0.0975590389349377,-0.110571904440946,-0.0164416440897971,1.2907374167033,1.11315502183277,1.12718201332213,-0.322496948155117,1.60176611276495,1.46043251653271,-0.675469708225782,-0.0164416440897971,0.861946856350435,1.43015369278977,0.355884665994679,0.860229314385372,2.77066669483515,1.35330236257755,1.57204252445673,1.13020635968391,2.2778858646866,0.202896940548506,-0.767678608890166,-0.0509699075120796,-0.943670525356684,2.4894977396997,1.31836976301421,0.430390639495733,1.05592762989626,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,0.48378969804124,-0.316698174646956,-0.856164728495438,1.36991281322567,-0.331873635457941,1.20089047979751,0.779938733061771,-0.414795210854075,0.675510957617232,-0.276645625439306,2.29775330698361,-0.0572852436354303,0.733250580476805,-0.925522432659709,-0.928392741490773,-0.464093241202899,2.45987070221652,0.260510480707931,-1.23445897879153,2.10543500571287,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.639113238678273,-0.0258381106224751,-0.572857242421099,0,0.152064405582225,0.319067805352802,0.196307760852515,-0.224960217884502,0.14234417569363,0.646204261449994,0.307360040828317,0.978093761545574,0.0956883642018747,-0.617038389747872,-0.365071714909123,-0.932765419764635,0.768060953313703,0.918529282207732,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,0.609873342275307,0.910505413975922,-1.05069103727456,-0.417458833944162,-1.69367821232529,1.62114671077524,0.318664324189182,-0.354470614769252,0.426529186060813,-0.348621233297272,0.503592337820468,0.329669023277437,-0.0103343348291785,1.42336945225969,0.585307779875935,-0.00288491593636963,1.34741762887717,-0.394269257213359,0.371420146357235,1.06707115098404,1.51
"65-1993","1993","65",51359,1,0.209147810153296,-0.687070783384132,0.380274036427392,-0.356143585116462,0.289270055617135,0.129823240035674,0.894766018919904,0.207259010387001,-0.355389600534878,0.0795363563139777,0.236118350416841,0.31606055928808,0.267008158634724,-0.228528938942252,0.13380187430174,-0.335746254940146,-0.424419631366068,-0.289976901634184,-0.271134234048322,-0.454498792947967,0.524892830122169,-0.846474493503689,-0.318922282419848,-0.807350036575705,-0.424419631366068,-0.611163551325417,0.16056555819833,0.407740132873978,0.744301638050985,1.21115619510223,-0.430399080358499,0.536934772173062,0.646685397519413,1.57062830581755,0.904438904478934,0.932272860544216,0.052828185390124,1.13564858095193,1.9354398456677,1.62550628241634,0.503181227240672,-0.218082340396437,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-0.51706623811815,2.33915139719132,0.404465694557532,-0.122508947397184,1.34248238343309,1.20089047979751,0.779938733061771,0.0418493525732644,1.51952864302834,1.23668071480165,1.88012562864283,-0.0572852436354303,0.733250580476805,-0.123943982444784,-0.268489886911966,0.404138611956592,-0.298005841343794,-1.1076506738495,0.648226387205497,-0.244286950141939,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.410115923986319,-1.21043637688859,-0.716516478191131,0,0.210905539325234,0.319067805352802,-1.74475884536083,-0.224960217884502,0.106046769561776,1.55961784213985,1.12203421617752,2.29089003559656,0.213494476820241,-0.764056059481085,-0.0532096646941265,-0.932765419764635,2.51877701434906,1.06014287660051,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,-0.932738925046143,-0.467507764902891,2.45249156770802,0.266294413711468,-1.22528624178242,2.087609219202,0.276997067580515,-0.914161059141755,-0.658422542237173,-0.348621233297272,0.409815771890175,0.684434535557749,0.177940449939209,1.32161052943903,-0.0708442809471965,-0.835904392563064,1.61083139767946,0.261603987300357,-1.02594229352096,1.95471782064186,0.45
"65-1994","1994","65",51359,1,0.325122699385615,0.223589136287718,0.493375986709408,-0.356143585116462,0.324560099843749,0.219745094515654,0.894766018919904,0.299083107015058,-0.355389600534878,0.152409737260118,0.118510356769727,2.06276979860454,0.146162006267078,-0.228528938942252,-0.0836551378990794,-0.274436407031948,0.178256761719274,0.189882802146838,0.305652955902135,-0.79959278704326,-0.510805787772291,-0.846474493503689,0.302500977084191,-0.750311794564363,0.178256761719274,-0.157898810502077,0.583761603062145,0.217603420983214,1.09208466705414,0.208613730988204,0.192542204484677,4.11371266540849,4.40834323254041,4.16390602167075,-0.264797702071779,0.331427944623443,0.675616742803345,0.0959890277976227,2.9799138486064,1.68693358629676,0.976320047582778,1.12670596157919,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-0.51706623811815,2.63424579406224,-0.856164728495438,0.221896074285013,-0.7504626401807,1.44964125264743,0.779938733061771,-0.719224919805635,1.73053306438111,0.548805105601218,2.29775330698361,-0.182068142027928,0.733250580476805,-0.925522432659709,1.27128344043858,1.27237046511608,-1.05015398958752,1.21822328889814,0.648226387205497,-1.02752760209354,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.268884099947228,0.152969174851655,-0.227288865260099,0,0.240326106196737,0.319067805352802,0.271024796043772,-0.224960217884502,0.14234417569363,0.532676295100048,0.642123167465116,1.58198004760903,0.920331152530436,0.94134890942418,0.0507443520442056,1.14582810225932,1.96035896039813,-0.214379472934528,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.130383632998756,-0.271619381908379,0.409409712565444,-0.300009050492579,-1.10121208159979,0.648281640389038,-0.244703322931828,0.346442495261625,-0.541034096226753,0.444954446647526,-0.348621233297272,0.441074627200272,0.163946886564822,0.248240476869894,1.15201232473792,0.585307779875935,-0.197256127149265,0.971112244873898,-0.284957049794406,0.138526406377536,1.4435438630179,1.67
"65-1995","1995","65",51359,1,0.209147810153296,-1.14240074322006,0.364013372648827,-0.356143585116462,0.112819834484062,0.189771143022327,-0.0852158113257054,0.260541851757247,-0.355389600534878,0.115973046787048,0.118510356769727,0.31606055928808,0.160360640357271,-0.228528938942252,-0.0111694671654729,0.33754734754261,1.02248843836027,1.91173232747874,0.882440145852592,0.192552445980707,1.46643702820804,-0.846474493503689,1.8850074143305,-0.387640891602073,1.02248843836027,1.46629984411489,1.26087527484425,0.265137598955905,1.03412082888695,1.43394340934979,1.77891442054494,1.07050895149301,0.928175747870422,1.72779665223289,0.319820601203577,0.346082698670291,0.156626278292327,0.511852849059345,1.90923440473375,1.50265167465549,0.648762402730551,-0.430417335445221,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,0.48378969804124,1.60141540501402,1.16084394838931,1.5995161610138,1.55177688579447,0.952139706947596,0.779938733061771,-1.17586948323298,0.675510957617232,0.136079740080956,0.000801076109349197,1.68967533385954,0.733250580476805,-0.524733207552247,0.611380585859777,-0.216026997443045,-1.05015398958752,-2.06536348203971,1.11889772870475,0.225657441029023,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.318459352467072,-0.171119030070206,-0.371723705782339,0,0.122643838710722,2.07076736602389,0.150279545080686,-0.224960217884502,-0.0754402610974967,4.08123615758122,4.37569688559482,4.18131667022997,-0.257729973653224,0.338576463518009,0.674468452474198,0.106531341247341,3.01305245399482,1.13094967379691,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,1.27099288541307,1.28632719003378,-1.05069103727456,1.22354896042935,0.648281640389038,-1.02214083697644,0.235329810971848,-0.727597577684254,0.323051606515788,-0.348621233297272,0.253521495339687,2.48476350474917,2.4683476491924,3.86558359995563,0.287056843138148,-0.00288491593636963,1.57320085927913,1.19075775036145,-0.443707943571713,2.4071758507009,1.38
"65-1996","1996","65",51359,1,0.296128977077536,-0.687070783384132,0.482535544190365,-0.356143585116462,0.25398001139052,0.159797191529001,1.22142662900177,0.233900431072124,-0.355389600534878,-0.0297737151052332,0.236118350416841,1.18941517894631,0.261328704998646,-0.228528938942252,0.170044709668544,-0.784980231431124,-0.616694405567558,0.105201677950188,1.11315502183277,0.724572353544284,0.336583990504995,0.58166586015302,0.827429941634188,-1.04242672185944,-0.616694405567558,-0.271214995707912,1.34551448381701,0.17871182082374,0.686337799883792,1.54533701647357,0.718753476153447,0.328997775820436,0.863931703946468,1.91115972305079,1.60598086840936,-0.0495956605946082,0.468020556998938,-0.943670525356684,2.00656889963127,0.396960204807836,0.393995345623264,0.560479308115767,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,0.884132072504995,-0.169150976211496,1.16084394838931,0.336697748179079,-0.959757142542079,0.205887388397839,0.779938733061771,-0.719224919805635,1.09751980032278,1.51183095848183,0.836056432790897,1.44010953707454,1.15673799106237,-0.658329615921401,-0.488457505104902,2.01656919639565,1.20629045514365,-0.0131217502035558,0.648226387205497,-1.65412012365483,"Tharaka_Nithi",NA,NA,NA,NA,NA,NA,NA,0.122643838710722,0.319067805352802,0.164466323914469,-0.224960217884502,-0.00284544883378782,1.06204098390894,0.921511942327406,1.73951560049514,0.331300589438606,0.35327823049133,0.154698368782537,0.522250045652132,1.93394729568423,-0.426799864523703,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.530496210273913,0.609873342275307,-0.216959914197652,-1.05069103727456,-2.05846662831767,1.1166736109319,0.221759185494938,0.276997067580515,-0.914161059141755,0.384414304719755,-0.348621233297272,0.378556916580077,0.128611676178336,-0.0147785894052564,1.20289178614825,0.70460815457105,0.260904584995417,0.0679793232660454,0.261603987300357,0.604313886336935,1.41936671637353,NA
"65-1997","1997","65",51359,1,0.180154087845216,1.13424905595957,0.343416531862646,-0.356143585116462,0.183399922937291,0.219745094515654,-0.0852158113257054,0.317909710965879,-0.355389600534878,0.188846427733189,0.0303043615343904,-0.557294060370148,0.0701204325840421,-0.228528938942252,-0.409840656200311,1.46620591130716,2.60350412370613,1.51655374789437,-0.386491672038414,1.58730733878252,0.242429570696407,3.23392651694405,0.140390561561398,0.265166733730049,2.60350412370613,1.20189541196794,0.0759263492255665,0.546021377885443,0.918193152552565,2.88206030195893,0.0300357823516744,6.67173005450118,6.66702856628785,5.39505806859095,-0.732492344692065,-0.97284516554604,-0.881354650729708,-0.943670525356684,3.91582245339018,-1.38443160772449,-1.13460699702046,1.55137595167675,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,0.48378969804124,-1.34952856369518,-0.856164728495438,-1.04092233854971,0.923893378710334,-0.789115703001837,0.779938733061771,-0.262580356378295,0.675510957617232,0.136079740080956,0.836056432790897,0.566629248327057,0.733250580476805,-0.925522432659709,-0.04852226871903,1.64446983075586,-1.05015398958752,-1.1076506738495,-0.763787637292271,1.32219435376127,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",0.0174418061761033,-0.506382690334201,-0.290199765061442,0,0.240326106196737,1.19491758568835,0.265350084510258,-0.224960217884502,0.178641581825485,0.326379761961289,0.857747537253731,1.92330707886228,1.62716782824063,-0.0436694777883434,0.466560418997534,-0.932765419764635,2.03204776462156,0.564495296225776,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,1.15598559624211,-0.663867069365632,-0.4919925629543,2.0379707421495,1.20135492307138,-0.00720688535078404,0.648281640389038,-1.64409084821213,0.276997067580514,0.0186563481457501,0.373721073129252,-0.348621233297272,0.316039205959882,1.15509953790573,1.56495190081877,2.16960155294456,0.585307779875935,0.489984941067758,-0.496478752738862,0.37091619471931,1.30299510627603,1.50916754676693,1.08
"65-1998","1998","65",51359,1,0.325122699385615,-0.687070783384132,0.504216429228451,-0.356143585116462,0.25398001139052,0.189771143022327,1.22142662900177,0.280789331477941,-0.355389600534878,0.0795363563139777,0.206716352005063,-0.557294060370148,0.224727781566148,-0.228528938942252,0.206287545035347,0.770617818675973,0.139478655997966,1.68591599628767,0.305652955902135,0.422615108710902,1.18397376878228,0.58166586015302,1.92360513231212,-0.0895913495312458,0.139478655997966,1.31521159717377,0.583761603062145,-0.0546377801331065,1.4398676960573,2.32509226634003,1.8176064258147,-0.337316058403861,0.000863692810190289,1.12531799097407,2.30752283233979,0.243499420342354,0.468020556998938,0.303920938428484,2.2873414810664,-0.155885530115989,0.0664377007710365,0.843592634847478,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,0.48378969804124,-0.169150976211496,1.16084394838931,-0.466913969079381,0.923893378710334,-0.415989543726959,0.779938733061771,-0.871439774281415,0.675510957617232,1.09910559296157,1.25368411113167,0.94097794350455,0.733250580476805,-0.925522432659709,-0.928392741490773,1.14833734323616,0.203426257485354,-0.286753981115043,2.06024041170327,1.16554622337095,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.300589203302943,-0.215820851438739,-0.372746060384489,0,0.0343821380962106,-0.55678197498274,0.0743014628819834,-0.224960217884502,-0.402116916284188,6.61907275392973,6.61751912713248,5.4153451678379,-0.728954424126687,-0.969880797107582,-0.884841798600782,-0.932765419764635,3.9563261937768,1.55579045697525,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,-0.0512462008624575,1.66214896609164,-1.05069103727456,-1.10121208159979,-0.756894271239558,1.31017170515739,0.249218896508071,-1.10072454059926,0.34723476103585,-0.348621233297272,0.378556916580077,4.14163151977146,3.10630019243121,4.52701659828995,-0.249794842989869,-0.509638430884275,0.782959552872262,0.206947883590881,-0.210814203592014,3.27064537371434,1.34
"65-1999","1999","65",51359,1,0.209147810153296,0.678919096123643,0.379912688343424,-0.356143585116462,0.218689967163906,0.189771143022327,0.568105408838034,0.258588147573672,-0.355389600534878,0.152409737260118,0.0597063599461695,2.06276979860454,0.0988332259664329,-0.228528938942252,-0.156140808632687,-0.400400276370609,0.0998926730741294,0.0487475951524198,0.190295517912043,-0.238815046638409,0.14827515088782,-0.846474493503689,0.248464171909927,-0.839990417842311,0.0998926730741294,-0.308987057443191,0.583761603062145,0.420703999593803,0.570410123549406,0.876975373730886,0.138373397107009,2.01014877463365,2.31956648864448,2.90655925034798,0.319820601203577,0.19953515820181,-0.0509699075120796,0.0959890277976227,2.0739543191757,0.765524028090386,0.102832994643506,0.985149298213333,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-0.917408612581906,0.125943420659424,1.41297003299991,0.107094400390948,0.086715369264817,1.07651509337256,0.779938733061771,-0.414795210854075,0.464506536264456,1.09910559296157,0.836056432790897,-0.681199735597918,0.733250580476805,-0.925522432659709,0.831348204052713,0.776237977596374,-0.548721890758368,0.944591057986649,-0.293116295793015,-0.0876388197516181,"Tharaka_Nithi","Eastern","Tharaka Nithi","Tharaka Nithi",-0.812770736603889,-1.26631365359926,-0.814291879625951,0,0.210905539325234,-0.55678197498274,0.228779721294285,-0.224960217884502,0.214938987957339,-0.33467736781354,0.00112309540868952,1.13562931443169,2.33400450395083,0.250365861678082,0.466560418997534,0.314390693449736,2.31502988655615,0.847722485011341,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,0.73283967507126,-0.93060878754907,-0.932738925046143,1.16105326468116,0.200445607362075,-0.280708184413036,2.05345755201764,1.15468420234847,0.276997067580515,-0.541034096226753,0.371253404300674,-0.348621233297272,0.34729806126998,-0.388342451775942,-0.0996234494940147,0.778896274395486,1.24145984069907,-0.252790758924378,0.971112244873898,0.316260091009833,-0.327261073581864,1.76820840367096,0.4
